rank,originalRank,releaseId,releaseName,classPath,qualifiedName,NSmells,SIZE_LOC,NOM,PUBLIC_METHODS,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,SMELL_DENSITY,isAbstract,isInterface,isEnum,isAnnotation,discardReasons
"1342","0","12356721","4.1.0","ext/oidcc4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/OIDCClientSelfReg.java","org.apache.syncope.client.console.pages.OIDCClientSelfReg","0","17","1","0","17.0","1","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1343","0","12356721","4.1.0","ext/oidcc4ui/client-console/src/main/java/org/apache/syncope/client/console/panels/OIDCSSOLoginFormPanel.java","org.apache.syncope.client.console.panels.OIDCSSOLoginFormPanel","0","9","1","0","9.0","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1344","0","12356721","4.1.0","ext/oidcc4ui/client-console/src/main/java/org/apache/syncope/client/console/resources/oidcc4ui/ConsoleCodeConsumerResource.java","org.apache.syncope.client.console.resources.oidcc4ui.ConsoleCodeConsumerResource","0","23","2","0","11.5","1","8","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1345","0","12356721","4.1.0","ext/oidcc4ui/client-console/src/main/java/org/apache/syncope/client/console/resources/oidcc4ui/ConsoleLogoutResource.java","org.apache.syncope.client.console.resources.oidcc4ui.ConsoleLogoutResource","0","16","1","0","16.0","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1346","0","12356721","4.1.0","ext/oidcc4ui/client-console/src/main/java/org/apache/syncope/client/console/wizards/mapping/OIDCProviderMappingPanel.java","org.apache.syncope.client.console.wizards.mapping.OIDCProviderMappingPanel","0","77","5","0","15.4","1","14","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1347","0","12356721","4.1.0","ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/OIDCClientBeforeLogout.java","org.apache.syncope.client.enduser.pages.OIDCClientBeforeLogout","0","15","1","0","15.0","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1348","0","12356721","4.1.0","ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/OIDCClientLogin.java","org.apache.syncope.client.enduser.pages.OIDCClientLogin","0","44","1","0","44.0","4","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1349","0","12356721","4.1.0","ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/OIDCClientLogout.java","org.apache.syncope.client.enduser.pages.OIDCClientLogout","0","10","1","0","10.0","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1350","0","12356721","4.1.0","ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/panels/OIDCSSOLoginFormPanel.java","org.apache.syncope.client.enduser.panels.OIDCSSOLoginFormPanel","0","9","1","0","9.0","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1351","0","12356721","4.1.0","ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/EnduserCodeConsumerResource.java","org.apache.syncope.client.enduser.resources.EnduserCodeConsumerResource","0","25","2","0","12.5","1","9","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1352","0","12356721","4.1.0","ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/EnduserLogoutResource.java","org.apache.syncope.client.enduser.resources.EnduserLogoutResource","0","16","1","0","16.0","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1353","0","12356721","4.1.0","ext/oidcc4ui/common-lib/src/main/java/org/apache/syncope/common/lib/types/OIDCC4UIEntitlement.java","org.apache.syncope.common.lib.types.OIDCC4UIEntitlement","0","27","2","1","13.5","4","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1354","0","12356721","4.1.0","ext/oidcc4ui/common-lib/src/main/java/org/apache/syncope/common/lib/types/OIDCClientImplementationType.java","org.apache.syncope.common.lib.types.OIDCClientImplementationType","0","13","2","1","6.5","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1355","0","12356721","4.1.0","ext/oidcc4ui/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/OIDCC4UIProvisioningContext.java","org.apache.syncope.core.provisioning.java.data.OIDCC4UIProvisioningContext","0","31","1","1","31.0","1","10","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1356","0","12356721","4.1.0","ext/saml2sp4ui/client-common-ui/src/main/java/org/apache/syncope/client/ui/commons/resources/saml2sp4ui/LoginResource.java","org.apache.syncope.client.ui.commons.resources.saml2sp4ui.LoginResource","0","21","1","0","21.0","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1357","0","12356721","4.1.0","ext/saml2sp4ui/client-common-ui/src/main/java/org/apache/syncope/client/ui/commons/resources/saml2sp4ui/MetadataResource.java","org.apache.syncope.client.ui.commons.resources.saml2sp4ui.MetadataResource","0","36","2","1","18.0","1","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1358","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPBeforeLogout.java","org.apache.syncope.client.console.pages.SAML2SPBeforeLogout","0","26","1","0","26.0","1","10","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1359","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPLogin.java","org.apache.syncope.client.console.pages.SAML2SPLogin","0","43","1","0","43.0","4","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1360","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPLogout.java","org.apache.syncope.client.console.pages.SAML2SPLogout","0","9","1","0","9.0","1","1","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1361","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPSelfReg.java","org.apache.syncope.client.console.pages.SAML2SPSelfReg","0","17","1","0","17.0","1","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1362","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/panels/ImportMetadata.java","org.apache.syncope.client.console.panels.ImportMetadata","0","61","3","0","20.333333333333332","4","17","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1363","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/panels/SAML2SPPanel.java","org.apache.syncope.client.console.panels.SAML2SPPanel","0","43","2","1","21.5","2","14","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1364","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/panels/SAMLSSOLoginFormPanel.java","org.apache.syncope.client.console.panels.SAMLSSOLoginFormPanel","0","9","1","0","9.0","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1365","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/resources/saml2sp4ui/ConsoleAssertionConsumerResource.java","org.apache.syncope.client.console.resources.saml2sp4ui.ConsoleAssertionConsumerResource","0","23","2","0","11.5","1","8","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1366","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/resources/saml2sp4ui/ConsoleLogoutResource.java","org.apache.syncope.client.console.resources.saml2sp4ui.ConsoleLogoutResource","0","16","1","0","16.0","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1367","0","12356721","4.1.0","ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/wizards/mapping/SAML2IdPMappingPanel.java","org.apache.syncope.client.console.wizards.mapping.SAML2IdPMappingPanel","0","61","5","0","12.2","1","14","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1368","0","12356721","4.1.0","ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/SAML2SPBeforeLogout.java","org.apache.syncope.client.enduser.pages.SAML2SPBeforeLogout","0","23","1","0","23.0","1","9","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1369","0","12356721","4.1.0","ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/SAML2SPLogin.java","org.apache.syncope.client.enduser.pages.SAML2SPLogin","0","44","1","0","44.0","4","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1370","0","12356721","4.1.0","ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/SAML2SPLogout.java","org.apache.syncope.client.enduser.pages.SAML2SPLogout","0","10","1","0","10.0","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1371","0","12356721","4.1.0","ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/panels/SAMLSSOLoginFormPanel.java","org.apache.syncope.client.enduser.panels.SAMLSSOLoginFormPanel","0","9","1","0","9.0","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1372","0","12356721","4.1.0","ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/saml2sp4ui/EnduserAssertionConsumerResource.java","org.apache.syncope.client.enduser.resources.saml2sp4ui.EnduserAssertionConsumerResource","0","25","2","0","12.5","1","9","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1373","0","12356721","4.1.0","ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/saml2sp4ui/EnduserLogoutResource.java","org.apache.syncope.client.enduser.resources.saml2sp4ui.EnduserLogoutResource","0","16","1","0","16.0","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1374","0","12356721","4.1.0","ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/types/SAML2SP4UIEntitlement.java","org.apache.syncope.common.lib.types.SAML2SP4UIEntitlement","0","27","2","1","13.5","4","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1375","0","12356721","4.1.0","ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/types/SAML2SP4UIImplementationType.java","org.apache.syncope.common.lib.types.SAML2SP4UIImplementationType","0","17","2","1","8.5","1","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1376","0","12356721","4.1.0","ext/saml2sp4ui/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/SAML2SP4UIProvisioningContext.java","org.apache.syncope.core.provisioning.java.SAML2SP4UIProvisioningContext","0","32","1","1","32.0","1","11","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1377","0","12356721","4.1.0","ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/SCIMConsoleContext.java","org.apache.syncope.client.console.SCIMConsoleContext","0","13","1","1","13.0","1","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1378","0","12356721","4.1.0","ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfAccordionContainer.java","org.apache.syncope.client.console.panels.SCIMConfAccordionContainer","0","19","2","0","9.5","1","5","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1379","0","12356721","4.1.0","ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfExtensionAnyObjectPanel.java","org.apache.syncope.client.console.panels.SCIMConfExtensionAnyObjectPanel","0","25","2","1","12.5","2","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1380","0","12356721","4.1.0","ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfExtensionGroupPanel.java","org.apache.syncope.client.console.panels.SCIMConfExtensionGroupPanel","0","16","2","1","8.0","2","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1381","0","12356721","4.1.0","ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfExtensionUserPanel.java","org.apache.syncope.client.console.panels.SCIMConfExtensionUserPanel","0","16","2","1","8.0","2","2","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1382","0","12356721","4.1.0","ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfTabPanel.java","org.apache.syncope.client.console.panels.SCIMConfTabPanel","0","37","3","0","12.333333333333334","1","9","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1383","0","12356721","4.1.0","sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2AnonymousWebFilter.java","org.apache.syncope.sra.security.saml2.SAML2AnonymousWebFilter","0","34","2","1","17.0","1","10","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1384","0","12356721","4.1.0","sra/src/main/java/org/apache/syncope/sra/security/web/server/DoNothingIfCommittedServerRedirectStrategy.java","org.apache.syncope.sra.security.web.server.DoNothingIfCommittedServerRedirectStrategy","0","13","1","1","13.0","2","4","0.0","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"1385","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/status/StatusModal.java","org.apache.syncope.client.console.status.StatusModal","0","33","2","0","16.5","1","10","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1386","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ConnectorConfPanel.java","org.apache.syncope.client.console.wizards.resources.ConnectorConfPanel","0","41","3","0","13.666666666666666","3","6","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1387","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ObjectTypeTogglePanel.java","org.apache.syncope.client.console.wizards.resources.ObjectTypeTogglePanel","0","49","5","1","9.8","1","11","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1388","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceConnConfPanel.java","org.apache.syncope.client.console.wizards.resources.ResourceConnConfPanel","0","54","4","1","13.5","4","11","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1389","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/ajax/form/IndicatorAjaxFormChoiceComponentUpdatingBehavior.java","org.apache.syncope.client.ui.commons.ajax.form.IndicatorAjaxFormChoiceComponentUpdatingBehavior","0","19","3","1","6.333333333333333","1","3","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1390","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/ajax/form/IndicatorAjaxFormComponentUpdatingBehavior.java","org.apache.syncope.client.ui.commons.ajax.form.IndicatorAjaxFormComponentUpdatingBehavior","0","20","3","1","6.666666666666667","1","3","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1391","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/ajax/form/IndicatorAutoCompleteBehavior.java","org.apache.syncope.client.ui.commons.ajax.form.IndicatorAutoCompleteBehavior","0","26","3","1","8.666666666666666","1","6","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1392","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/ajax/markup/html/IndicatorAjaxSubmitLink.java","org.apache.syncope.client.ui.commons.ajax.markup.html.IndicatorAjaxSubmitLink","0","18","3","1","6.0","1","4","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1393","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/panels/BaseSSOLoginFormPanel.java","org.apache.syncope.client.ui.commons.panels.BaseSSOLoginFormPanel","0","12","2","1","6.0","1","1","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1394","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/AbstractWizardMgtPanel.java","org.apache.syncope.client.ui.commons.wizards.AbstractWizardMgtPanel","0","11","1","0","11.0","1","3","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1395","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/audit/AuditHistoryModal.java","org.apache.syncope.client.console.audit.AuditHistoryModal","0","36","3","0","12.0","1","7","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1396","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/Chart.java","org.apache.syncope.client.console.chartjs.Chart","0","9","1","1","9.0","1","1","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1397","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/DirectoryDataProvider.java","org.apache.syncope.client.console.commons.DirectoryDataProvider","0","17","2","1","8.5","1","4","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1398","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/TaskDataProvider.java","org.apache.syncope.client.console.commons.TaskDataProvider","0","19","2","1","9.5","1","5","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1399","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/pages/BaseExtPage.java","org.apache.syncope.client.console.pages.BaseExtPage","0","11","2","0","5.5","1","1","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1400","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSchemaDetailsPanel.java","org.apache.syncope.client.console.panels.AbstractSchemaDetailsPanel","0","22","1","0","22.0","3","7","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1401","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ImplementationEngineTogglePanel.java","org.apache.syncope.client.console.panels.ImplementationEngineTogglePanel","0","49","5","1","9.8","1","12","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1402","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RemoteObjectPanel.java","org.apache.syncope.client.console.panels.RemoteObjectPanel","0","7","1","0","7.0","1","1","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1403","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/StartAtTogglePanel.java","org.apache.syncope.client.console.panels.StartAtTogglePanel","0","69","6","1","11.5","2","18","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"1404","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/AbstractPropagationTasks.java","org.apache.syncope.client.console.tasks.AbstractPropagationTasks","0","7","1","0","7.0","1","0","0.0","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
